customer_id,account_id,customer_name,account_type,country,city,account_open_date,current_balance,kyc_status,customer_risk_category,mobile_number,email,normalized_customer_id,normalized_country,kyc_reference_id,document_status,risk_flag,source_of_funds,aml_score,kyc_compliance_risk_score,total_swift_transfers,total_swift_amount,average_swift_amount,high_risk_country_transfers,total_crm_interactions,crm_risk_signal_count,total_audit_events,serious_audit_event_count,final_customer_risk_score,final_customer_risk_level,ai_risk_score,ai_risk_level,ai_risk_reasons,ml_anomaly_prediction,ml_anomaly_status,ml_anomaly_score,rule_based_score,hybrid_risk_score,hybrid_risk_level,hybrid_risk_reasons
CUST_1407,ACC_5407,Kathy Johnson,Current,India,Delhi,07-08-2020,1897158.64,Incomplete,LOW,(242)426-5467x531,christianschmidt@example.com,CUST_1407,India,KYC_7407,Missing,Offshore Entity Link,Investment,0.94,78.5,2.0,358506.83,179253.41499999998,0.0,0.0,0.0,1.0,1.0,83.5,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Serious audit events found for this customer",1,NORMAL,0.0943,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high | Serious audit events found for this customer"
CUST_1408,ACC_5408,Joseph Walker,Salary,UAE,Pune,03-30-2025,1628112.93,Incomplete,LOW,001-632-971-5575x77426,davidsanchez@example.com,CUST_1408,United Arab Emirates,KYC_7408,Verified,Sanctions Watchlist Match,Cash Deposits,0.05,51.25,1.0,43618.66,43618.66,0.0,1.0,0.0,3.0,3.0,66.25,MEDIUM,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer",1,NORMAL,0.0001,65.0,65.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer"
CUST_1409,ACC_5409,Andre Ross,Salary,United Kingdom,Delhi,02-26-2021,2931429.9,Verified,HIGH,(232)829-1448x61598,richardwells@example.net,CUST_1409,United Kingdom,KYC_7409,Missing,Sanctions Watchlist Match,Investment,0.32,63.0,1.0,173109.35,173109.35,0.0,0.0,0.0,0.0,0.0,63.0,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match,1,NORMAL,0.149,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match
CUST_1410,ACC_5410,Nancy Garcia,Current,Singapore,Bengaluru,11-04-2022,494721.8,Pending,MEDIUM,514-912-6970x74159,simmonstammy@example.org,CUST_1410,Singapore,KYC_7410,Verified,Sanctions Watchlist Match,Salary,0.94,53.5,1.0,68686.88,68686.88,0.0,0.0,0.0,2.0,1.0,58.5,MEDIUM,40.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | Serious audit events found for this customer,1,NORMAL,0.1025,40.0,40.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer AML score is high | Serious audit events found for this customer
CUST_1411,ACC_5411,Gregory Butler,Corporate,United States,Kolkata,18/09/2021,130944.59,Incomplete,HIGH,895.671.5644,shannon71@example.net,CUST_1411,United States,KYC_7411,Under Review,High Cash Activity,Salary,0.82,60.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.5,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high",1,NORMAL,0.1226,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high"
CUST_1412,ACC_5412,Emily Bradley,NRI,Singapore,Mumbai,2024-07-03,4212335.51,Expired,LOW,001-446-360-1842,denise85@example.net,CUST_1412,Singapore,KYC_7412,Missing,No Risk Flag,Missing,0.62,60.5,1.0,49465.64,49465.64,0.0,0.0,0.0,0.0,0.0,60.5,MEDIUM,45.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1472,45.0,45.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer source of funds is unclear or cash-heavy"
CUST_1413,ACC_5413,Emily Morgan,NRI,UAE,Chennai,2023-01-09,533215.55,Verified,HIGH,(481)405-4195,batesbrittney@example.com,CUST_1413,United Arab Emirates,KYC_7413,Under Review,Offshore Entity Link,Salary,0.39,49.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,54.75,MEDIUM,25.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link | Serious audit events found for this customer,1,NORMAL,0.1008,25.0,25.0,LOW,Customer has AML/KYC risk flag: Offshore Entity Link | Serious audit events found for this customer
CUST_1414,ACC_5414,Sandra Cabrera,Current,India,Chennai,2019-08-19,4042682.0,Pending,LOW,(734)638-8824,cruzwilliam@example.net,CUST_1414,India,KYC_7414,Under Review,Sanctions Watchlist Match,Cash Deposits,0.88,82.0,1.0,96496.96,96496.96,0.0,0.0,0.0,3.0,1.0,87.0,HIGH,55.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer,1,NORMAL,0.0821,55.0,55.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Serious audit events found for this customer
CUST_1415,ACC_5415,William Mullen,Corporate,United Kingdom,Kolkata,26/08/2019,900937.03,Expired,MEDIUM,6383687730,munoztravis@example.net,CUST_1415,United Kingdom,KYC_7415,Under Review,Incomplete KYC,Unknown,0.2,65.0,1.0,52172.79,52172.79,0.0,0.0,0.0,1.0,0.0,65.0,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1468,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy"
CUST_1416,ACC_5416,Ryan Meadows,Current,UAE,Delhi,2019-11-28,867823.47,Expired,LOW,001-256-335-2487,cortezdanielle@example.com,CUST_1416,United Arab Emirates,KYC_7416,Verified,Incomplete KYC,Business Income,0.57,44.25,1.0,253757.66,253757.66,1.0,0.0,0.0,2.0,1.0,59.25,MEDIUM,48.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.1075,48.0,48.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1417,ACC_5417,Sarah Green,Current,United Kingdom,Hyderabad,2022-03-23,2594129.34,Verified,HIGH,4988489718,hillvincent@example.org,CUST_1417,United Kingdom,KYC_7417,Under Review,Unusual Beneficiary Pattern,Business Income,0.37,49.25,1.0,26103.77,26103.77,0.0,0.0,0.0,2.0,0.0,49.25,MEDIUM,20.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern,1,NORMAL,0.1297,20.0,20.0,LOW,Customer has AML/KYC risk flag: Unusual Beneficiary Pattern
CUST_1418,ACC_5418,Clinton Gibson,Savings,UAE,Chennai,2022-03-17,1931552.51,Verified,LOW,8213542364,bmontgomery@example.net,CUST_1418,United Arab Emirates,KYC_7418,Verified,Sanctions Watchlist Match,Salary,0.62,45.5,1.0,861977.58,861977.58,1.0,1.0,1.0,1.0,0.0,63.5,MEDIUM,43.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0276,43.0,43.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure
CUST_1419,ACC_5419,Alicia Smith,Salary,United States,Kolkata,2024-01-28,1491066.85,Verified,HIGH,624-934-7207x79152,michaelcook@example.net,CUST_1419,United States,KYC_7419,Missing,Sanctions Watchlist Match,Unknown,0.24,81.0,2.0,399116.03,199558.015,2.0,0.0,0.0,2.0,1.0,100.0,HIGH,71.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer,1,NORMAL,0.0476,71.0,71.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | Serious audit events found for this customer
CUST_1420,ACC_5420,Jeffrey Martin,Corporate,Germany,Unknown,11/10/2022,4041091.42,Expired,MEDIUM,(741)739-7720x20483,stevengonzales@example.org,CUST_1420,Germany,KYC_7420,Verified,No Risk Flag,Unknown,0.7,37.5,2.0,266867.17,133433.585,1.0,0.0,0.0,1.0,1.0,52.5,MEDIUM,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer",1,NORMAL,0.1089,58.0,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer source of funds is unclear or cash-heavy | Customer AML score is high | Customer has transfers to high-risk countries | Serious audit events found for this customer"
CUST_1421,ACC_5421,Mrs. Wanda Warren,Current,Germany,Delhi,23/11/2021,2371915.62,Expired,HIGH,329.221.7317x896,kent64@example.org,CUST_1421,Germany,KYC_7421,Missing,Incomplete KYC,Missing,0.18,79.5,1.0,146844.44,146844.44,0.0,0.0,0.0,2.0,1.0,84.5,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer",1,NORMAL,0.117,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | Serious audit events found for this customer"
CUST_1422,ACC_5422,Joshua Simpson,Corporate,India,Delhi,29/01/2025,2751039.85,Expired,MEDIUM,300.856.7341,hruiz@example.com,CUST_1422,India,KYC_7422,Verified,Sanctions Watchlist Match,Cash Deposits,0.22,55.5,2.0,936868.91,468434.455,2.0,2.0,1.0,0.0,0.0,83.5,HIGH,81.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure",-1,ANOMALY,-0.0103,81.0,96.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals | Customer has high total SWIFT transfer exposure | ML anomaly model detected unusual customer behavior"
CUST_1423,ACC_5423,Debbie Simon,Corporate,United States,Patna,18/09/2025,2547628.58,Expired,HIGH,001-696-350-0119,stephanieandersen@example.net,CUST_1423,United States,KYC_7423,Under Review,Unusual Beneficiary Pattern,Business Income,0.78,59.5,1.0,191181.88,191181.88,0.0,1.0,1.0,1.0,1.0,72.5,MEDIUM,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.1081,60.0,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1424,ACC_5424,Colton Smith,Current,Germany,Hyderabad,2021-06-21,4302666.14,Verified,MEDIUM,682.330.0704x27784,moralesshannon@example.com,CUST_1424,Germany,KYC_7424,Under Review,Politically Exposed Person,Inheritance,0.09,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25,MEDIUM,20.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person,1,NORMAL,0.1034,20.0,20.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person
CUST_1425,ACC_5425,Nathan Parker,NRI,Germany,Kolkata,06-08-2022,4757245.23,Expired,HIGH,752.860.6602x288,nancy38@example.net,CUST_1425,Germany,KYC_7425,Verified,Offshore Entity Link,Salary,0.41,40.25,3.0,1050891.49,350297.16333333333,2.0,0.0,0.0,0.0,0.0,60.25,MEDIUM,61.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure",1,NORMAL,0.047,61.0,61.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure"
CUST_1426,ACC_5426,William Singleton,Savings,Germany,Hyderabad,01-29-2020,418539.07,Verified,MEDIUM,(571)450-1783,ualvarez@example.com,CUST_1426,Germany,KYC_7426,Verified,Sanctions Watchlist Match,Missing,0.5,62.5,1.0,219268.16,219268.16,0.0,2.0,2.0,0.0,0.0,78.5,HIGH,45.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.019,45.0,45.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals
CUST_1427,ACC_5427,Cody Bell,Salary,Singapore,Patna,2020-11-12,203797.41,Pending,HIGH,(787)328-6625,huberaaron@example.net,CUST_1427,Singapore,KYC_7427,Verified,Sanctions Watchlist Match,Business Income,0.15,33.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,43.75,MEDIUM,30.0,LOW,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer,-1,ANOMALY,-0.0115,30.0,45.0,MEDIUM,Customer has AML/KYC risk flag: Sanctions Watchlist Match | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior
CUST_1428,ACC_5428,Matthew Anderson,NRI,UAE,Patna,01-21-2021,4081016.56,Expired,MEDIUM,663.825.8559,zchristian@example.com,CUST_1428,United Arab Emirates,KYC_7428,Missing,Unusual Beneficiary Pattern,Business Income,0.09,57.25,1.0,219127.83,219127.83,1.0,2.0,1.0,1.0,0.0,75.25,HIGH,63.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals",1,NORMAL,0.0544,63.0,63.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer has transfers to high-risk countries | CRM notes contain suspicious customer behavior signals"
CUST_1429,ACC_5429,Tiffany Martinez,Current,India,Delhi,2022-09-01,1293540.6,Incomplete,LOW,626.941.0098x06536,brownpaul@example.org,CUST_1429,India,KYC_7429,Under Review,Unusual Beneficiary Pattern,Missing,0.54,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy",1,NORMAL,0.1358,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | Customer source of funds is unclear or cash-heavy"
CUST_1430,ACC_5430,Annette Walker,Savings,UAE,Chennai,01-31-2025,999814.54,Pending,LOW,396-412-2394x6524,irodriguez@example.com,CUST_1430,United Arab Emirates,KYC_7430,Missing,Unusual Beneficiary Pattern,Business Income,0.64,71.0,1.0,39211.63,39211.63,0.0,1.0,1.0,2.0,1.0,84.0,HIGH,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.121,45.0,45.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1431,ACC_5431,Holly Stephenson,Current,United Kingdom,Bengaluru,24/07/2023,1495148.61,Missing,HIGH,284-585-4666x2242,susanmarshall@example.org,CUST_1431,United Kingdom,KYC_7431,Expired,Incomplete KYC,Unknown,0.35,83.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.75,HIGH,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals",1,NORMAL,0.0874,70.0,70.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals"
CUST_1432,ACC_5432,Jesse Stokes,Savings,United States,Bengaluru,2019-08-19,3415433.02,Incomplete,LOW,670-450-9452x767,emilybrooks@example.org,CUST_1432,United States,KYC_7432,Expired,Politically Exposed Person,Cash Deposits,0.89,97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25,HIGH,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high",1,NORMAL,0.0598,80.0,80.0,HIGH,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Politically Exposed Person | Customer source of funds is unclear or cash-heavy | Customer AML score is high"
CUST_1433,ACC_5433,Tina Barry,Current,India,Mumbai,2023-10-16,294786.22,Verified,LOW,735-958-4004,thomas29@example.org,CUST_1433,India,KYC_7433,Missing,Offshore Entity Link,Missing,0.78,94.5,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,100.0,HIGH,90.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,-1,ANOMALY,-0.0898,90.0,100.0,HIGH,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer source of funds is unclear or cash-heavy | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer | ML anomaly model detected unusual customer behavior
CUST_1434,ACC_5434,Angelica Rodriguez,Savings,U.S.A,Bengaluru,13/07/2022,3269772.04,Expired,LOW,893-748-8229x40347,kennethholmes@example.com,CUST_1434,United States,KYC_7434,Under Review,Offshore Entity Link,Salary,0.91,62.75,1.0,152858.81,152858.81,0.0,0.0,0.0,0.0,0.0,62.75,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high",1,NORMAL,0.1266,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link | Customer AML score is high"
CUST_1435,ACC_5435,Angela Pacheco,Savings,United Kingdom,Delhi,2022-05-07,274390.24,Verified,HIGH,+1-335-728-2540,frankjohnson@example.org,CUST_1435,United Kingdom,KYC_7435,Expired,Unusual Beneficiary Pattern,Investment,0.51,67.75,1.0,193327.57,193327.57,0.0,1.0,1.0,1.0,0.0,75.75,HIGH,40.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | CRM notes contain suspicious customer behavior signals,1,NORMAL,0.1243,40.0,40.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Unusual Beneficiary Pattern | CRM notes contain suspicious customer behavior signals
CUST_1436,ACC_5436,Erica Jennings,Savings,Germany,Mumbai,12-05-2025,2130060.72,Incomplete,LOW,339-565-8849x694,blawrence@example.com,CUST_1436,Germany,KYC_7436,Under Review,No Risk Flag,Business Income,0.51,22.75,1.0,574512.89,574512.89,1.0,0.0,0.0,3.0,2.0,42.75,MEDIUM,43.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure",-1,ANOMALY,-0.0201,43.0,58.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure | ML anomaly model detected unusual customer behavior"
CUST_1437,ACC_5437,Anna Parker,NRI,India,Hyderabad,02-21-2021,298018.08,Verified,LOW,001-932-462-5141,xmullins@example.org,CUST_1437,India,KYC_7437,Verified,Politically Exposed Person,Investment,0.66,46.5,1.0,242249.11,242249.11,0.0,2.0,1.0,1.0,1.0,59.5,MEDIUM,30.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer,1,NORMAL,0.0661,30.0,30.0,LOW,Customer has AML/KYC risk flag: Politically Exposed Person | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer
CUST_1438,ACC_5438,Mr. Mason Pacheco III,Savings,United States,Pune,05-23-2021,4731858.75,Pending,HIGH,(781)574-2002,baileylinda@example.org,CUST_1438,United States,KYC_7438,Verified,No Risk Flag,Salary,0.71,17.75,1.0,794823.91,794823.91,1.0,0.0,0.0,0.0,0.0,27.75,LOW,33.0,LOW,Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure,-1,ANOMALY,-0.0229,33.0,48.0,MEDIUM,Customer AML score is high | Customer has transfers to high-risk countries | Customer has high total SWIFT transfer exposure | ML anomaly model detected unusual customer behavior
CUST_1439,ACC_5439,Dustin Kim,Savings,India,Patna,2024-12-15,3406772.52,Pending,MEDIUM,953.574.6664,ashley79@example.org,CUST_1439,India,KYC_7439,Expired,Offshore Entity Link,Inheritance,0.59,69.75,2.0,398481.26,199240.63,0.0,0.0,0.0,1.0,0.0,69.75,MEDIUM,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link,1,NORMAL,0.1373,35.0,35.0,LOW,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link
CUST_1440,ACC_5440,Emma Johnson,Salary,United Kingdom,Bengaluru,2023-07-22,1126412.5,Expired,MEDIUM,+1-741-458-7334,jean11@example.org,CUST_1440,United Kingdom,KYC_7440,Under Review,No Risk Flag,Salary,0.72,28.0,2.0,264606.42,132303.21,0.0,1.0,1.0,3.0,1.0,41.0,MEDIUM,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.0194,40.0,40.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer AML score is high | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1441,ACC_5441,Craig Carney,Current,Germany,Patna,10-03-2021,2670701.98,Missing,LOW,(511)698-5222x86921,william09@example.org,CUST_1441,Germany,KYC_7441,Under Review,Offshore Entity Link,Business Income,0.6,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,MEDIUM,35.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link",1,NORMAL,0.1425,35.0,35.0,LOW,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: Offshore Entity Link"
CUST_1442,ACC_5442,Louis Wright,NRI,United Kingdom,Kolkata,2021-08-17,4570588.73,Incomplete,LOW,463-371-8009x722,jessebaker@example.com,CUST_1442,United Kingdom,KYC_7442,Expired,Offshore Entity Link,Investment,0.52,68.0,1.0,5839.61,5839.61,0.0,1.0,1.0,1.0,1.0,81.0,HIGH,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer",1,NORMAL,0.1202,60.0,60.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Offshore Entity Link | CRM notes contain suspicious customer behavior signals | Serious audit events found for this customer"
CUST_1443,ACC_5443,Sabrina Dawson,Current,UAE,Hyderabad,12/12/2025,2726124.29,Pending,MEDIUM,669.965.0828,myersmadison@example.com,CUST_1443,United Arab Emirates,KYC_7443,Verified,No Risk Flag,Investment,0.22,5.5,1.0,105479.81,105479.81,0.0,0.0,0.0,1.0,1.0,10.5,LOW,5.0,LOW,Serious audit events found for this customer,1,NORMAL,0.0297,5.0,5.0,LOW,Serious audit events found for this customer
CUST_1444,ACC_5444,Louis Tucker,Salary,United States,Pune,05/07/2023,4506585.87,Pending,HIGH,897.430.3685,kdaugherty@example.org,CUST_1444,United States,KYC_7444,Missing,Incomplete KYC,Business Income,0.68,72.0,3.0,1408109.7999999998,469369.9333333333,2.0,0.0,0.0,1.0,1.0,97.0,HIGH,66.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure,1,NORMAL,0.0019,66.0,66.0,MEDIUM,Customer compliance document is missing or expired | Customer has AML/KYC risk flag: Incomplete KYC | Customer has transfers to high-risk countries | Serious audit events found for this customer | Customer has high total SWIFT transfer exposure
CUST_1445,ACC_5445,Courtney Rivera,Salary,India,Bengaluru,2021-05-12,123903.62,Expired,HIGH,3108488141,zperry@example.org,CUST_1445,India,KYC_7445,Under Review,High Cash Activity,Salary,0.92,63.0,1.0,197114.35,197114.35,0.0,0.0,0.0,0.0,0.0,63.0,MEDIUM,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high",1,NORMAL,0.1222,50.0,50.0,MEDIUM,"Customer KYC status is incomplete, missing, or expired | Customer has AML/KYC risk flag: High Cash Activity | Customer AML score is high"
CUST_1446,ACC_5446,Matthew Compton,Salary,UAE,Pune,28/03/2023,933831.83,Verified,MEDIUM,+1-888-649-8266x3957,baldwinvincent@example.com,CUST_1446,United Arab Emirates,KYC_7446,Verified,Incomplete KYC,Cash Deposits,0.68,67.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,91.0,HIGH,50.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals,-1,ANOMALY,-0.064,50.0,65.0,MEDIUM,Customer has AML/KYC risk flag: Incomplete KYC | Customer source of funds is unclear or cash-heavy | CRM notes contain suspicious customer behavior signals | ML anomaly model detected unusual customer behavior
